Year,SURVEY,COMPANY_NA,STATE,Site,PADD,Quantity,Parent Company,Lat,Long,CleanCoName
1941,1590,Morton Refining,MT,Oilmont,4,100,Independent,48.74,-111.8409,Morton
1936,1591,Wyomont Production & Refining,MT,Oilmont,4,40,Independent,48.74,-111.8409,Wyomont
1940,1381,Lake County Refinery,MT,Polson,4,50,Independent,47.6934,-114.1634,Lake County
1941,1381,Lake County Refinery,MT,Polson,4,225,Independent,47.6934,-114.1634,Lake County
1940,1329,Pondera Valley Refining,MT,Pondera Field,4,50,Independent,48.2455,-112.4631,Pondera
1941,1329,Pondera Valley Refining,MT,Pondera Field,4,50,Independent,48.2455,-112.4631,Pondera
1934,717,Red Lodge Refinery,MT,Red Lodge,4,50,Independent,45.1859,-109.247,Red Lodge Refinery
1935,717,Red Lodge Refinery,MT,Red Lodge,4,0,Independent,45.1859,-109.247,Red Lodge Refinery
1936,717,Red Lodge Refinery,MT,Red Lodge,4,100,Independent,45.1859,-109.247,Red Lodge Refinery
1937,717,Red Lodge Refinery,MT,Red Lodge,4,100,Independent,45.1859,-109.247,Red Lodge Refinery
1938,717,Red Lodge Refinery,MT,Red Lodge,4,64,Independent,45.1859,-109.247,Red Lodge Refinery
1939,717,Red Lodge Refinery,MT,Red Lodge,4,64,Independent,45.1859,-109.247,Red Lodge Refinery
1940,717,Red Lodge Refinery,MT,Red Lodge,4,64,Independent,45.1859,-109.247,Red Lodge Refinery
1941,717,Red Lodge Refinery,MT,Red Lodge,4,64,Independent,45.1859,-109.247,Red Lodge Refinery
1926,443,Roundup Oil & Refining,MT,Roundup,4,500,Independent,46.4452,-108.5418,Roundup Oil & Refining
1927,443,Roundup Oil & Refining,MT,Roundup,4,500,Independent,46.4452,-108.5418,Roundup Oil & Refining
1928,443,Roundup Oil & Refining,MT,Roundup,4,50,Independent,46.4452,-108.5418,Roundup Oil & Refining
1929,443,Roundup Oil & Refining,MT,Roundup,4,50,Independent,46.4452,-108.5418,Roundup Oil & Refining
1930,443,Roundup Oil & Refining,MT,Roundup,4,50,Independent,46.4452,-108.5418,Roundup Oil & Refining
1934,443,River Dome Refinery,MT,Roundup,4,25,Independent,46.4452,-108.5418,River Dome Refinery
1935,443,B and M Refining,MT,Roundup,4,300,Independent,46.4452,-108.5418,B and M Refining
1936,443,B and M Refining,MT,Roundup,4,300,Independent,46.4452,-108.5418,B and M Refining
1937,443,B and M Refining,MT,Roundup,4,0,Independent,46.4452,-108.5418,B and M Refining
1938,443,Carrol Refining,MT,Roundup,4,50,Independent,46.4452,-108.5418,Carrol Refining
1939,443,Carrol Refining,MT,Roundup,4,100,Independent,46.4452,-108.5418,Carrol Refining
1940,443,Carrol Refining,MT,Roundup,4,100,Independent,46.4452,-108.5418,Carrol Refining
1941,443,Carrol Refining,MT,Roundup,4,100,Independent,46.4452,-108.5418,Carrol Refining
1926,440,Reliance Refining,MT,Shelby,4,500,Independent,48.5066,-111.8561,Reliance Refining
1927,440,Reliance Refining,MT,Shelby,4,500,Independent,48.5066,-111.8561,Reliance Refining
1928,440,Reliance Refining,MT,Shelby,4,500,Independent,48.5066,-111.8561,Reliance Refining
1929,440,Reliance Refining,MT,Shelby,4,500,Independent,48.5066,-111.8561,Reliance Refining
1930,440,Reliance Refining,MT,Shelby,4,500,Independent,48.5066,-111.8561,Reliance Refining
1931,440,Reliance Refining,MT,Shelby,4,500,Independent,48.5066,-111.8561,Reliance Refining
1953,440,Modern Oil,MT,Shelby,4,700,Independent,48.5066,-111.8561,Modern Oil
1954,440,Modern Oil,MT,Shelby,4,900,Independent,48.5066,-111.8561,Modern Oil
1955,440,Modern Oil,MT,Shelby,4,1000,Independent,48.5066,-111.8561,Modern Oil
1956,440,Modern Oil,MT,Shelby,4,1000,Independent,48.5066,-111.8561,Modern Oil
1957,440,Modern Oil,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Modern Oil
1958,440,Wight,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Wight
1959,440,Wight,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Wight
1960,440,Wight,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Wight
1961,440,Wight,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Wight
1962,440,Wight,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Wight
1963,440,Wight,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Wight
1964,440,Wight,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Wight
1965,440,Wight,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Wight
1966,440,Wight,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Wight
1928,450,Shelby Pipe Line & Refining,MT,Shelby,4,750,Independent,48.5066,-111.8561,Shelby Pipe Line & Refining
1929,450,Shelby Pipe Line & Refining,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Shelby Pipe Line & Refining
1930,450,Shelby Pipe Line & Refining,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Shelby Pipe Line & Refining
1931,471,Northwest Stellarene,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Northwest Stellarene
1932,471,Northwest Stellarene,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Northwest Stellarene
1933,471,Northwest Stellarene,MT,Shelby,4,1500,Independent,48.5066,-111.8561,Northwest Stellarene
1939,498,Treasure State Refining,MT,Shelby,4,125,Independent,48.5066,-111.8561,Treasure State Refining
1940,498,Treasure State Refining,MT,Shelby,4,300,Independent,48.5066,-111.8561,Treasure State Refining
1941,498,Treasure State Refining,MT,Shelby,4,300,Independent,48.5066,-111.8561,Treasure State Refining
1942,498,Treasure State Refining,MT,Shelby,4,300,Independent,48.5066,-111.8561,Treasure State Refining
1943,498,Treasure State Refining,MT,Shelby,4,300,Independent,48.5066,-111.8561,Treasure State Refining
1944,498,Treasure State Refining,MT,Shelby,4,300,Independent,48.5066,-111.8561,Treasure State Refining
1945,498,Treasure State Refining,MT,Shelby,4,300,Independent,48.5066,-111.8561,Treasure State Refining
1946,498,Treasure State Refining,MT,Shelby,4,300,Independent,48.5066,-111.8561,Treasure State Refining
1947,498,Treasure State Refining,MT,Shelby,4,500,Independent,48.5066,-111.8561,Treasure State Refining
1948,498,Treasure State Refining,MT,Shelby,4,500,Independent,48.5066,-111.8561,Treasure State Refining
1933,438,Regal Products,MT,Soap Creek,4,50,Independent,45.3144,-107.3631,Regal Products
1934,438,Regal Products,MT,Soap Creek,4,50,Independent,45.3144,-107.3631,Regal Products
1935,438,Regal Products,MT,Soap Creek,4,50,Independent,45.3144,-107.3631,Regal Products
1936,438,Regal Products,MT,Soap Creek,4,50,Independent,45.3144,-107.3631,Regal Products
1934,1409,Consumers Refining,MT,Sterling Spur,4,500,Independent,45.5652,-111.7594,Consumers
1924,439,Sunburst Refining,MT,Sunburst,4,3000,Independent,48.8828,-111.9114,Sunburst Refining
1925,439,Sunburst Refining,MT,Sunburst,4,3000,Independent,48.8828,-111.9114,Sunburst Refining
1926,439,International Refining,MT,Sunburst,4,7000,Independent,48.8828,-111.9114,International Refining
1927,439,International Refining,MT,Sunburst,4,7000,Independent,48.8828,-111.9114,International Refining
1928,439,International Refining,MT,Sunburst,4,12000,Independent,48.8828,-111.9114,International Refining
1929,439,International Refining,MT,Sunburst,4,6000,Independent,48.8828,-111.9114,International Refining
1930,439,International Refining,MT,Sunburst,4,4500,Independent,48.8828,-111.9114,International Refining
1931,439,International Refining,MT,Sunburst,4,4500,Independent,48.8828,-111.9114,International Refining
1932,439,International Refining,MT,Sunburst,4,4500,Independent,48.8828,-111.9114,International Refining
1933,439,International Refining,MT,Sunburst,4,4500,Independent,48.8828,-111.9114,International Refining
1934,439,International Refining,MT,Sunburst,4,5000,Independent,48.8828,-111.9114,International Refining
1935,439,International Refining,MT,Sunburst,4,3000,Independent,48.8828,-111.9114,International Refining
1936,439,International Refining,MT,Sunburst,4,3000,Independent,48.8828,-111.9114,International Refining
1937,439,International Refining,MT,Sunburst,4,4500,Independent,48.8828,-111.9114,International Refining
1938,439,International Refining,MT,Sunburst,4,5500,Independent,48.8828,-111.9114,International Refining
1939,439,International Refining,MT,Sunburst,4,5500,Independent,48.8828,-111.9114,International Refining
1940,439,International Refining,MT,Sunburst,4,6000,Independent,48.8828,-111.9114,International Refining
1941,439,Texaco,MT,Sunburst,4,7000,Texaco,48.8828,-111.9114,Texaco
1942,439,Texaco,MT,Sunburst,4,7000,Texaco,48.8828,-111.9114,Texaco
1943,439,Texaco,MT,Sunburst,4,7000,Texaco,48.8828,-111.9114,Texaco
1944,439,Texaco,MT,Sunburst,4,7000,Texaco,48.8828,-111.9114,Texaco
1945,439,Texaco,MT,Sunburst,4,7000,Texaco,48.8828,-111.9114,Texaco
1946,439,Texaco,MT,Sunburst,4,7000,Texaco,48.8828,-111.9114,Texaco
1947,439,Texaco,MT,Sunburst,4,7500,Texaco,48.8828,-111.9114,Texaco
1948,439,Texaco,MT,Sunburst,4,7500,Texaco,48.8828,-111.9114,Texaco
1949,439,Texaco,MT,Sunburst,4,7500,Texaco,48.8828,-111.9114,Texaco
1950,439,Texaco,MT,Sunburst,4,7500,Texaco,48.8828,-111.9114,Texaco
1951,439,Texaco,MT,Sunburst,4,7500,Texaco,48.8828,-111.9114,Texaco
1952,439,Texaco,MT,Sunburst,4,7500,Texaco,48.8828,-111.9114,Texaco
1953,439,Texaco,MT,Sunburst,4,8000,Texaco,48.8828,-111.9114,Texaco
1954,439,Texaco,MT,Sunburst,4,8000,Texaco,48.8828,-111.9114,Texaco
1955,439,Texaco,MT,Sunburst,4,8000,Texaco,48.8828,-111.9114,Texaco
1956,439,Texaco,MT,Sunburst,4,8000,Texaco,48.8828,-111.9114,Texaco
1957,439,Texaco,MT,Sunburst,4,8000,Texaco,48.8828,-111.9114,Texaco
1958,439,Texaco,MT,Sunburst,4,8000,Texaco,48.8828,-111.9114,Texaco
1959,439,Texaco,MT,Sunburst,4,8000,Texaco,48.8828,-111.9114,Texaco
1960,439,Texaco,MT,Sunburst,4,8000,Texaco,48.8828,-111.9114,Texaco
1961,439,Texaco,MT,Sunburst,4,8000,Texaco,48.8828,-111.9114,Texaco
1926,858,Snow Cap Oil,MT,Sunburst,4,100,Independent,48.8828,-111.9114,Snow Cap Oil
1927,858,Snow Cap Oil,MT,Sunburst,4,100,Independent,48.8828,-111.9114,Snow Cap Oil
1928,858,Snow Cap Oil,MT,Sunburst,4,700,Independent,48.8828,-111.9114,Snow Cap Oil
1929,858,Snow Cap Oil,MT,Sunburst,4,700,Independent,48.8828,-111.9114,Snow Cap Oil
1930,858,Snow Cap Oil,MT,Sunburst,4,350,Independent,48.8828,-111.9114,Snow Cap Oil
1931,858,Snow Cap Oil,MT,Sunburst,4,380,Independent,48.8828,-111.9114,Snow Cap Oil
1932,858,Snow Cap Oil,MT,Sunburst,4,330,Independent,48.8828,-111.9114,Snow Cap Oil
1933,858,Snow Cap Oil,MT,Sunburst,4,350,Independent,48.8828,-111.9114,Snow Cap Oil
1934,858,Snow Cap Oil,MT,Sunburst,4,333,Independent,48.8828,-111.9114,Snow Cap Oil
1935,858,Snow Cap Oil,MT,Sunburst,4,330,Independent,48.8828,-111.9114,Snow Cap Oil
1936,858,Snow Cap Oil,MT,Sunburst,4,400,Independent,48.8828,-111.9114,Snow Cap Oil
1937,858,Snow Cap Oil,MT,Sunburst,4,300,Independent,48.8828,-111.9114,Snow Cap Oil
1938,858,Snow Cap Oil,MT,Sunburst,4,300,Independent,48.8828,-111.9114,Snow Cap Oil
1939,858,Snow Cap Oil,MT,Sunburst,4,500,Independent,48.8828,-111.9114,Snow Cap Oil
1940,858,Snow Cap Oil,MT,Sunburst,4,400,Independent,48.8828,-111.9114,Snow Cap Oil
1936,1588,Carr-Gray,MT,Sunburst,4,75,Independent,48.8828,-111.9114,Carr-Gray
1937,1588,Carr-Gray,MT,Sunburst,4,80,Independent,48.8828,-111.9114,Carr-Gray
1947,1060,Patterson Refining,MT,Sweet Grass,4,700,Independent,48.9961,-111.9676,Patterson Refining
1948,1060,Patterson Refining,MT,Sweet Grass,4,700,Independent,48.9961,-111.9676,Patterson Refining
1935,1506,Lewis Refineries,MT,Valentine,4,50,Independent,47.3116,-108.4221,Lewis Refineries
1926,1131,Arro Oil & Refining,MT,West Lewistown,4,2600,Independent,47.0623,-109.4276,Arro
1940,721,Whitlash Refining,MT,Whitlash,4,50,Independent,48.9083,-111.253,Whitlash Refining
1941,721,Whitlash Refining,MT,Whitlash,4,30,Independent,48.9083,-111.253,Whitlash Refining
1942,721,Whitlash Refining,MT,Whitlash,4,30,Independent,48.9083,-111.253,Whitlash Refining
1943,721,Whitlash Refining,MT,Whitlash,4,30,Independent,48.9083,-111.253,Whitlash Refining
1944,721,Whitlash Refining,MT,Whitlash,4,30,Independent,48.9083,-111.253,Whitlash Refining
1945,721,Whitlash Refining,MT,Whitlash,4,30,Independent,48.9083,-111.253,Whitlash Refining
1946,721,Whitlash Refining,MT,Whitlash,4,30,Independent,48.9083,-111.253,Whitlash Refining
1947,721,Whitlash Refining,MT,Whitlash,4,30,Independent,48.9083,-111.253,Whitlash Refining
1933,714,Eugene Hurt,MT,Winnett,4,200,Independent,47.0028,-108.3521,Eugene Hurt
1934,714,Eugene Hurt,MT,Winnett,4,200,Independent,47.0028,-108.3521,Eugene Hurt
1935,714,Eugene Hurt,MT,Winnett,4,200,Independent,47.0028,-108.3521,Eugene Hurt
1936,714,Eugene Hurt,MT,Winnett,4,200,Independent,47.0028,-108.3521,Eugene Hurt
1937,714,Eugene Hurt,MT,Winnett,4,400,Independent,47.0028,-108.3521,Eugene Hurt
1938,714,Eugene Hurt,MT,Winnett,4,400,Independent,47.0028,-108.3521,Eugene Hurt
1939,714,Eugene Hurt,MT,Winnett,4,400,Independent,47.0028,-108.3521,Eugene Hurt
1940,714,Eugene Hurt,MT,Winnett,4,400,Independent,47.0028,-108.3521,Eugene Hurt
1941,714,Eugene Hurt,MT,Winnett,4,400,Independent,47.0028,-108.3521,Eugene Hurt
1942,714,Eugene Hurt,MT,Winnett,4,400,Independent,47.0028,-108.3521,Eugene Hurt
1943,714,Eugene Hurt,MT,Winnett,4,400,Independent,47.0028,-108.3521,Eugene Hurt
1944,714,Eugene Hurt,MT,Winnett,4,400,Independent,47.0028,-108.3521,Eugene Hurt
1945,714,Eugene Hurt,MT,Winnett,4,400,Independent,47.0028,-108.3521,Eugene Hurt
1946,714,Eugene Hurt,MT,Winnett,4,400,Independent,47.0028,-108.3521,Eugene Hurt
1947,714,Eugene Hurt,MT,Winnett,4,300,Independent,47.0028,-108.3521,Eugene Hurt
1948,714,Eugene Hurt,MT,Winnett,4,300,Independent,47.0028,-108.3521,Eugene Hurt
1949,714,Eugene Hurt,MT,Winnett,4,300,Independent,47.0028,-108.3521,Eugene Hurt
1950,714,Eugene Hurt,MT,Winnett,4,300,Independent,47.0028,-108.3521,Eugene Hurt
1951,714,Eugene Hurt,MT,Winnett,4,300,Independent,47.0028,-108.3521,Eugene Hurt
1952,714,Eugene Hurt,MT,Winnett,4,300,Independent,47.0028,-108.3521,Eugene Hurt
1953,714,Eugene Hurt,MT,Winnett,4,300,Independent,47.0028,-108.3521,Eugene Hurt
1954,714,Eugene Hurt,MT,Winnett,4,300,Independent,47.0028,-108.3521,Eugene Hurt
1955,714,Eugene Hurt,MT,Winnett,4,300,Independent,47.0028,-108.3521,Eugene Hurt
1956,714,Eugene Hurt,MT,Winnett,4,300,Independent,47.0028,-108.3521,Eugene Hurt
1966,231,Tesoro Petroleum,MT,Wolf Point (Macon),4,2000,Tesoro,48.0903,-105.6408,Tesoro
1967,231,Tesoro Petroleum,MT,Wolf Point (Macon),4,2000,Tesoro,48.0903,-105.6408,Tesoro
1968,231,Tesoro Petroleum,MT,Wolf Point (Macon),4,2000,Tesoro,48.0903,-105.6408,Tesoro
1969,231,Tesoro Petroleum,MT,Wolf Point (Macon),4,2000,Tesoro,48.0903,-105.6408,Tesoro
1970,231,Tesoro Petroleum,MT,Wolf Point (Macon),4,2000,Tesoro,48.0903,-105.6408,Tesoro
1971,231,Tesoro Petroleum,MT,Wolf Point (Macon),4,2000,Tesoro,48.0903,-105.6408,Tesoro
1972,231,Tesoro Petroleum,MT,Wolf Point (Macon),4,2500,Tesoro,48.0903,-105.6408,Tesoro
1973,231,Tesoro Petroleum,MT,Wolf Point (Macon),4,2500,Tesoro,48.0903,-105.6408,Tesoro
1974,231,Tesoro Petroleum,MT,Wolf Point (Macon),4,2500,Tesoro,48.0903,-105.6408,Tesoro
1975,231,Tesoro Petroleum,MT,Wolf Point (Macon),4,2500,Tesoro,48.0903,-105.6408,Tesoro
1976,231,Tesoro Petroleum,MT,Wolf Point (Macon),4,2500,Tesoro,48.0903,-105.6408,Tesoro
1977,231,Tesoro Petroleum,MT,Wolf Point (Macon),4,2500,Tesoro,48.0903,-105.6408,Tesoro
1981,231,Kenco Refining,MT,Wolf Point (Macon),4,4700,Independent,48.0903,-105.6408,Kenco Refining
1982,231,Kenco Refining,MT,Wolf Point (Macon),4,4800,Independent,48.0903,-105.6408,Kenco Refining
1983,231,Kenco Refining,MT,Wolf Point (Macon),4,4950,Independent,48.0903,-105.6408,Kenco Refining
1984,231,Kenco Refining,MT,Wolf Point (Macon),4,4200,Independent,48.0903,-105.6408,Kenco Refining
1985,231,Kenco Refining,MT,Wolf Point (Macon),4,4700,Independent,48.0903,-105.6408,Kenco Refining
1969,539,Kenco Refining,MT,Wolf Point (Macon),4,3500,Independent,48.0903,-105.6408,Kenco Refining
1970,539,Kenco Refining,MT,Wolf Point (Macon),4,4500,Independent,48.0903,-105.6408,Kenco Refining
1971,539,Kenco Refining,MT,Wolf Point (Macon),4,4700,Independent,48.0903,-105.6408,Kenco Refining
1972,539,Spruce Oil,MT,Wolf Point (Macon),4,2500,Independent,48.0903,-105.6408,Spruce Oil
1973,539,Spruce Oil,MT,Wolf Point (Macon),4,2500,Independent,48.0903,-105.6408,Spruce Oil
1978,326,ATC Petroleum,NC,Wilmington,1,11900,Independent,34.2104,-77.8868,ATC Petroleum
1979,326,ATC Petroleum,NC,Wilmington,1,11900,Independent,34.2104,-77.8868,ATC Petroleum
1980,326,ATC Petroleum,NC,Wilmington,1,11900,Independent,34.2104,-77.8868,ATC Petroleum
1981,326,ATC Petroleum,NC,Wilmington,1,11900,Independent,34.2104,-77.8868,ATC Petroleum
1953,327,Queen City Oil & Refining,ND,Dickinson,2,2500,Independent,46.879,-102.7899,Queen City Oil & Refining
1955,327,Queen City Oil & Refining,ND,Dickinson,2,2500,Independent,46.879,-102.7899,Queen City Oil & Refining
1956,327,Queen City Oil & Refining,ND,Dickinson,2,2500,Independent,46.879,-102.7899,Queen City Oil & Refining
1957,327,Queen City Oil & Refining,ND,Dickinson,2,2500,Independent,46.879,-102.7899,Queen City Oil & Refining
1958,327,Queen City Oil & Refining,ND,Dickinson,2,2500,Independent,46.879,-102.7899,Queen City Oil & Refining
1959,327,Queen City Oil & Refining,ND,Dickinson,2,2500,Independent,46.879,-102.7899,Queen City Oil & Refining
1960,327,Pacific State Oil,ND,Dickinson,2,2500,Independent,46.879,-102.7899,Pacific State Oil
1961,327,Pacific State Oil,ND,Dickinson,2,2500,Independent,46.879,-102.7899,Pacific State Oil
1967,327,Northland Oil & Refining,ND,Dickinson,2,5000,Independent,46.879,-102.7899,Northland Oil & Refining
1968,327,Northland Oil & Refining,ND,Dickinson,2,5000,Independent,46.879,-102.7899,Northland Oil & Refining
1969,327,Northland Oil & Refining,ND,Dickinson,2,5000,Independent,46.879,-102.7899,Northland Oil & Refining
1970,327,Northland Oil & Refining,ND,Dickinson,2,5000,Independent,46.879,-102.7899,Northland Oil & Refining
1971,327,Northland Oil & Refining,ND,Dickinson,2,5200,Independent,46.879,-102.7899,Northland Oil & Refining
1981,327,Northland Oil & Refining,ND,Dickinson,2,5200,Independent,46.879,-102.7899,Northland Oil & Refining
2016,327,Dakota Prairie Refining,ND,Dickinson,2,19500,Independent,46.879,-102.7899,Dakota Prairie Refining
2017,327,Tesoro,ND,Dickinson,2,19500,Tesoro,46.879,-102.7899,Tesoro
2018,327,Andeavor,ND,Dickinson,2,19500,Andeavor,46.879,-102.7899,Andeavor
2019,327,Marathon Petroleum,ND,Dickinson,2,19000,Marathon,46.879,-102.7899,Marathon
2020,327,Marathon Petroleum,ND,Dickinson,2,19000,Marathon,46.879,-102.7899,Marathon
1955,84,Standard Oil,ND,Mandan,2,30000,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1956,84,Standard Oil,ND,Mandan,2,31600,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1957,84,Standard Oil,ND,Mandan,2,31600,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1958,84,Standard Oil,ND,Mandan,2,34700,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1959,84,Standard Oil,ND,Mandan,2,39000,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1960,84,Standard Oil,ND,Mandan,2,40900,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1961,84,Amoco Oil,ND,Mandan,2,44100,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1962,84,Amoco Oil,ND,Mandan,2,44100,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1963,84,Amoco Oil,ND,Mandan,2,44100,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1964,84,Amoco Oil,ND,Mandan,2,44100,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1965,84,Amoco Oil,ND,Mandan,2,44100,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1966,84,Amoco Oil,ND,Mandan,2,44200,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1967,84,Amoco Oil,ND,Mandan,2,44200,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1968,84,Amoco Oil,ND,Mandan,2,44200,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1969,84,Amoco Oil,ND,Mandan,2,44200,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1970,84,Amoco Oil,ND,Mandan,2,44200,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1971,84,Amoco Oil,ND,Mandan,2,44200,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1972,84,Amoco Oil,ND,Mandan,2,50000,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1973,84,Amoco Oil,ND,Mandan,2,60000,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1974,84,Amoco Oil,ND,Mandan,2,48000,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1975,84,Amoco Oil,ND,Mandan,2,49000,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1976,84,Amoco Oil,ND,Mandan,2,49000,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1977,84,Amoco Oil,ND,Mandan,2,49000,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1978,84,Amoco Oil,ND,Mandan,2,49000,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1979,84,Amoco Oil,ND,Mandan,2,52000,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1980,84,Amoco Oil,ND,Mandan,2,56000,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
1981,84,Amoco Oil,ND,Mandan,2,56000,Standard Oil of Indiana,46.8504,-100.8817,Standard Oil of Indiana
